place_id,dine_in,summary,address,price_level,rating,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,user_ratings_total,delivery,weelchair,hours_open,num_days_open,open_weekends,types
ChIJSera_wgpQg0R2-BLwVwqE3o,True,,"P.º de la Florida, 18, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,4.3,True,True,True,True,True,True,False,True,True,1351.0,False,True,115.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJSfsOu2soQg0R8w9rtlCGeHg,True,Classic Spanish & Mediterranean tapas is given a modern makeover at this contemporary cafe.,"C. del Marqués de Urquijo, 37, Moncloa - Aravaca, 28008 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,613.0,True,,92.5,6,False,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJexzzoKgpQg0RjOl0eFXviME,True,,"C. de Ferraz, 37, Moncloa - Aravaca, 28008 Madrid, Spain",,4.7,True,True,True,,True,True,True,True,True,163.0,False,,69.5,6,True,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
ChIJD9IBxsIpQg0RsNhR0M_3N6w,True,,"C. de Ferraz, 37, Moncloa - Aravaca, 28008 Madrid, Spain",,4.5,,True,True,,True,True,,True,,2.0,False,,98.0,6,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJq21vezkpQg0RZhZ9bxe2jHQ,True,,"C. del Marqués de Urquijo, 35, Moncloa - Aravaca, 28008 Madrid, Spain",,4.3,True,True,,,True,True,False,True,True,148.0,,,88.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJdy-iw_EpQg0R1FLA7dmYVWc,True,,"P.º del Pintor Rosales, 32, Moncloa - Aravaca, 28008 Madrid, Spain",,4.7,True,True,,,True,True,,True,True,487.0,False,True,77.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJQ6Uhd2QpQg0R9KPFD6N6uPE,True,,"C. del Marqués de Urquijo, 29, Moncloa - Aravaca, 28008 Madrid, Spain",,4.1,,,True,,,,,,True,172.0,,True,89.0,7,True,"['bar', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJsbWHcWwoQg0RuEh1Lmp65_0,True,,"P.º del Pintor Rosales, 30, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,3.5,True,True,,,True,True,False,True,,113.0,False,,123.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJz0maWwApQg0R59xnaaTVJAw,True,,"C. del Marqués de Urquijo, 26, Moncloa - Aravaca, 28008 Madrid, Spain",,4.3,True,True,,,True,,,,True,51.0,False,True,36.0,5,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJd1tYbq0pQg0RvNTDEuIQ2Jo,True,,"P.º del Pintor Rosales, 30, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,4.2,True,True,False,True,True,True,False,True,True,939.0,True,True,36.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJZao3VpYpQg0RUFCdZLn5hUI,True,,"C. de Martín de los Heros, 80, 5 IZDA, Moncloa - Aravaca, 28008 Madrid, Spain",,,,True,,,,True,False,True,,,,,32.5,5,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJGx1z5X0pQg0RwkhRq27AS9Y,True,,"P.º de la Florida, 16, Moncloa - Aravaca, 28008 Madrid, Spain",,4.6,True,True,,,True,True,True,True,True,390.0,False,,69.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJIeD8O7wpQg0REO3v3GYSV_s,True,,"C. de Ferraz, 31, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,4.4,,,True,True,,True,,,True,323.0,True,,85.0,7,True,"['cafe', 'meal_takeaway', 'meal_delivery', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJVWUra2koQg0RibasFlk1R24,True,"Tapas, burgers & bistro dishes at a bright bar/restaurant with turquoise tiles & vintage lights.","C. del Tutor, 37, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,4.0,True,True,True,True,True,True,False,True,False,3282.0,False,True,91.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJqcqA3GgoQg0R69QLZG1bW-g,True,,"C. de Quintana, 1, Moncloa - Aravaca, 28008 Madrid, Spain",3.0,4.4,True,True,False,True,True,True,False,True,True,4003.0,,True,80.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ1aUJ_mkoQg0RqNUVl66qk1c,True,"Long-standing tavern serving typical Galician octopus & tapas, plus robust meat stews.","Calle de la Princesa, 83, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,4.1,True,True,True,True,True,True,False,True,,2537.0,True,True,110.5,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ2RH4I2goQg0RX9LKJpvcYdU,True,,"C. de Andrés Mellado, 20, Chamberí, 28015 Madrid, Spain",2.0,4.3,True,True,,True,True,True,False,True,True,959.0,,False,66.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJU9-luLYpQg0RP5Y1d4iC10c,,Warm rooms & suites in a laid-back property featuring a terrace & complimentary Wi-Fi.,"C. de Alberto Aguilera, 18, Chamberí, 28015 Madrid, Spain",,4.3,,,,,,,,,,2840.0,,True,,0,False,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJiRd9KWQoQg0RaBHT_ophfyM,True,,"C. del Conde Duque, 30, Centro, 28015 Madrid, Spain",1.0,4.1,True,True,True,True,True,True,False,True,True,1355.0,False,True,92.0,6,False,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJJ7xpiWgoQg0RM9gDwVr0CYw,True,"Classic Galician seafood & meat dishes, plus tapas & regional wines, in a bright, airy dining room.","C. de Serrano Jover, 6, Centro, 28015 Madrid, Spain",2.0,4.1,True,True,True,True,True,True,False,True,True,1539.0,,True,98.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJfUO_HGooQg0Rg0aa7WkB15A,True,,"C. de Benito Gutiérrez, 8, Moncloa - Aravaca, 28008 Madrid, Spain",1.0,4.0,True,True,True,True,True,True,False,True,True,657.0,False,,109.5,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJR8ezkGUoQg0RLDuOQWgo0EM,True,,"C. del Duque de Liria, 2, Centro, 28015 Madrid, Spain",1.0,4.5,True,,False,,True,True,True,,True,1615.0,,False,67.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJqVZ7tWkoQg0R7SHH_Jfgf7c,True,,"C. de Gaztambide, 8, Chamberí, 28015 Madrid, Spain",2.0,4.4,True,True,False,,True,True,False,True,True,525.0,,,28.5,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJp1FirkIoQg0RVILixZzye84,True,,"C. de Guzmán el Bueno, 37, Chamberí, 28015 Madrid, Spain",1.0,4.0,True,True,True,True,True,True,False,True,True,1053.0,,,106.5,7,True,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
ChIJ1118vUMoQg0R4If-ChIffG4,True,,"C/ de Donoso Cortés, 90, Chamberí, 28015 Madrid, Spain",1.0,4.5,False,True,False,,True,True,False,False,True,4295.0,True,False,90.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJgQ6sRGgoQg0RQVXpTtE6BRI,True,,"C. de Vallehermoso, 25, Chamberí, 28015 Madrid, Spain",2.0,4.2,True,True,False,True,True,True,False,True,True,762.0,False,,56.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJUaihLUMoQg0RLjGyf0KGeT0,True,,"C. de Guzmán el Bueno, 67, Chamberí, 28015 Madrid, Spain",2.0,4.3,,True,,,True,True,True,True,True,4645.0,True,,108.0,7,True,"['meal_takeaway', 'cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJM4hS4EIoQg0RpSXQ1Y5mlSg,True,"Compact, traditional bar with vintage posters, serving open tosta sandwiches, beer & tapas.","C. de Andrés Mellado, 45, Chamberí, 28015 Madrid, Spain",1.0,4.5,True,True,True,True,True,True,False,True,True,3922.0,False,,112.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJayU_92QoQg0RQypw0GV8c4s,True,,"C. de Ponciano, 4, Centro, 28015 Madrid, Spain",1.0,4.4,True,True,,,True,True,,True,True,1130.0,,,58.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJr4-a0lwoQg0Rv6WgkSLc6Qw,True,,"C. de Guzmán el Bueno, 52, Chamberí, 28015 Madrid, Spain",1.0,4.4,False,True,False,True,True,True,True,False,True,3173.0,True,True,94.5,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJBV0352koQg0RO1riq2WIomM,True,"Old-school, family-owned watering hole with late hours providing Filipino tapas in a quaint setting.","C. de Hilarión Eslava, 5, Chamberí, 28015 Madrid, Spain",1.0,4.7,True,True,,,True,True,False,True,True,605.0,False,,50.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJlYQHlWcoQg0RVySaKp-dBi0,True,,"C. de Rodríguez San Pedro, 36, Chamberí, 28015 Madrid, Spain",1.0,4.3,True,True,True,True,True,True,True,True,True,589.0,True,,102.0,6,False,"['restaurant', 'cafe', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJuYvFcEIoQg0RTpxLuEtbfO0,True,,"C. de Meléndez Valdés, 62, Chamberí, 28015 Madrid, Spain",1.0,4.0,True,True,,,,,,True,,346.0,,True,,0,False,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJjXyWkmkoQg0Rw3TDsk-hpjY,True,,"C. de Altamirano, 3, Moncloa - Aravaca, 28008 Madrid, Spain",1.0,4.3,True,True,,True,True,True,,True,True,558.0,True,,59.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJoelIwm4oQg0RRxIFaOwkRg8,True,"Creative, seasonal Spanish menus, plus chocolate coulant, in a simple room with a plant wall.","C. de Juan Álvarez Mendizábal, 44, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,4.7,True,True,True,True,True,True,True,True,True,1821.0,True,False,61.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ823J_GgoQg0Rkv9S2bQ1MyU,,"Airy rooms & suites in a refined hotel with an indoor pool, a gym & a Mediterranean restaurant.","C. de Serrano Jover, 3, Centro, 28015 Madrid, Spain",,4.0,,,,,,,,,,3477.0,,True,,0,False,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ4cRsyWkoQg0RFWgf4LPeDX4,True,"Korean barbecue, bibimbap, noodle dishes & soups, plus Japanese maki rolls, at a bright restaurant.","C. de Rodríguez San Pedro, 67, Chamberí, 28015 Madrid, Spain",,4.6,True,True,False,,True,True,True,True,True,678.0,False,,36.0,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJhdZWiW4oQg0Rxm_C3x30fhg,True,,"P.º del Pintor Rosales, 2, Moncloa - Aravaca, 28008 Madrid, Spain",,3.7,True,True,True,True,True,True,False,True,True,632.0,False,True,98.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJo08DwW4oQg0RrBcPwnoC0EY,True,,"C. de Martín de los Heros, 36, Moncloa - Aravaca, 28008 Madrid, Spain",2.0,4.5,True,True,,True,True,True,False,True,,527.0,False,,39.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJfXG2Gm8oQg0RxXstrRYhNWA,True,,"Calle de Luisa Fernanda, 10, Moncloa - Aravaca, 28008 Madrid, Spain",1.0,4.2,False,True,False,True,True,True,False,,True,476.0,True,,82.0,7,True,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ1Zu9TG8oQg0RGg8A1C2dUWM,True,"Lively stop for creative beef & veggie burgers, hand-cut potato wedges & a fixed-price lunch menu.","Calle de la Princesa, 26, Centro, 28008 Madrid, Spain",2.0,4.3,True,True,False,True,True,True,False,True,True,6264.0,True,True,82.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJh7t9I_UoQg0RxM02O8Ayz20,True,"Basque small plates, plus meat & seafood mains, in a traditional cider house with sidewalk seating.","C. de Eloy Gonzalo, 26, Chamberí, 28010 Madrid, Spain",2.0,4.0,True,True,True,True,True,True,False,True,True,3836.0,False,False,63.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJccvtGWIoQg0RBBusXw0w4lI,True,,"Calle del Divino Pastor, 21, Centro, 28004 Madrid, Spain",2.0,4.2,True,True,True,True,True,True,False,True,,1602.0,False,,86.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJO6AcolwoQg0Rgn297bVzh-4,True,,"C. de Joaquín María López, 30, Chamberí, 28015 Madrid, Spain",,3.9,True,True,False,,True,True,False,True,True,365.0,True,,18.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJR88WkmEoQg0R3qpujpTXJZU,True,,"C. de Manuela Malasaña, 18, Centro, 28004 Madrid, Spain",2.0,4.5,True,True,True,True,True,True,True,True,True,3960.0,True,,101.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJeeD2PosoQg0RjgT5KysBW_I,True,,"C. de Juan de Austria, 27, Chamberí, 28010 Madrid, Spain",2.0,4.6,True,True,False,,True,True,False,True,True,789.0,False,,28.5,5,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJN6Rv1l8oQg0RjcCAjyP2Tkc,True,,"C. de Arapiles, 7, Chamberí, 28015 Madrid, Spain",2.0,4.0,True,True,True,,True,True,False,True,,1010.0,False,,76.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ4eQvqV0oQg0R0Q24dKFZ2AE,True,,"C. de Galileo, 51, Chamberí, 28015 Madrid, Spain",2.0,4.2,True,True,,True,True,True,,True,True,890.0,True,,77.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJLZ9jZIooQg0RqiFtjEOvGxE,True,,"C. del Cardenal Cisneros, 6, Chamberí, 28010 Madrid, Spain",1.0,4.5,True,True,True,False,True,True,True,True,True,439.0,True,True,22.5,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJtVL8XPYoQg0RPIwYTVjb3u8,True,"Tacos, burritos & quesadillas, plus tequila cocktails, at a buzzing, eccentrically decorated venue.","C. de la Palma, 6, Centro, 28004 Madrid, Spain",1.0,3.7,True,True,False,False,True,True,True,True,True,2281.0,True,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJOdKZ_GEoQg0RhFa5I07N5ZY,True,,"C. de Manuela Malasaña, 6, Centro, 28004 Madrid, Spain",2.0,4.6,True,True,False,True,True,True,True,True,,2043.0,False,True,59.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJKVFWYIooQg0RzFFatqASQXY,True,European craft beers on tap & large platters of fried bar bites in an industrial-chic locale.,"C. del Cardenal Cisneros, 19, Chamberí, 28010 Madrid, Spain",2.0,4.4,True,True,,,True,,False,True,,2904.0,False,,46.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJTW9QlV8oQg0RQF566ZdwseI,True,,"C. de Bravo Murillo, 8, Chamberí, 28015 Madrid, Spain",1.0,3.5,False,True,False,True,True,True,False,False,True,932.0,True,True,78.0,7,True,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ4ez2NF4oQg0RK6hNYcRkPPo,True,"Tapas, paella, meat & fish, with regional Spanish wines, in an understated, art deco setting.","C/ de Magallanes, 24, Chamberí, 28015 Madrid, Spain",2.0,4.1,True,True,,True,True,True,False,True,True,624.0,False,True,48.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJNX4gM4goQg0RcY9sdwCrnJA,True,,"C. de San Vicente Ferrer, 9, Centro, 28004 Madrid, Spain",1.0,4.4,True,True,,,True,True,True,True,True,873.0,True,False,41.5,6,True,"['restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJT0Pa_YooQg0RaMdUr_rw1t4,True,,"C. de Trafalgar, 7, Chamberí, 28010 Madrid, Spain",2.0,4.2,True,True,False,True,True,True,True,True,True,889.0,True,,49.0,7,True,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJlXWHRIgoQg0RfQ8rfV_A-yk,True,Homey restaurant with bold coastal decor dishing up creatively plated pan-European dishes.,"C. de San Joaquín, 3, Centro, 28004 Madrid, Spain",2.0,4.4,True,True,False,False,True,True,False,True,True,620.0,False,True,26.0,4,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJOyvtj2MoQg0RywVspXwBays,True,"Lively venue for brunch favorites like eggs, burgers & mimosas, with gluten-free & vegan options.","C. de San Vicente Ferrer, 57, Centro, 28015 Madrid, Spain",1.0,4.5,True,True,True,True,False,True,True,True,True,3412.0,True,False,50.5,7,True,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJke3682IoQg0ReuQDOuznJPU,True,,"C. del Tesoro, 6, Centro, 28004 Madrid, Spain",2.0,4.3,True,True,False,,True,True,True,True,True,1211.0,True,True,35.0,6,True,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ2e1pjV4oQg0RHJdk3_p4EMI,True,,"C/ de Donoso Cortés, 14, Chamberí, 28015 Madrid, Spain",2.0,4.3,True,True,True,True,True,True,False,True,True,927.0,True,True,58.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJmeNYxWEoQg0R0NjcOl67GjU,True,,"Calle de Sandoval, 6, Chamberí, 28010 Madrid, Spain",1.0,4.1,True,True,True,True,True,True,False,True,True,604.0,False,True,77.5,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJydfuR30oQg0Ra7iePtWsMVY,True,Traditional tapas & toasted sandwiches in a laid-back space with eclectic vintage furnishings.,"Corre. Baja de San Pablo, 21, Centro, 28004 Madrid, Spain",2.0,4.0,True,True,False,True,True,True,False,True,,1868.0,False,True,98.0,7,True,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJSUmsGGIoQg0R2NutXyNU5MY,True,"Cozy, intimate space modeled on a chalet for classic Swiss dishes including fondues & raclettes.","Calle del Divino Pastor, 12, Centro, 28004 Madrid, Spain",2.0,4.4,True,True,False,,True,True,False,True,,1753.0,False,,43.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJd6Q4m2EoQg0RvFlGqq2wILU,True,"Unfussy locale for Colombian staples like empanada pastries & arepas, or grilled cornmeal pancakes.","C. del Cardenal Cisneros, 58, Chamberí, 28010 Madrid, Spain",2.0,4.6,True,True,False,True,True,True,False,True,True,2904.0,True,False,66.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJR6ra1IooQg0RHmU-vHlEi_I,True,"Sushi, sashimi & ramen, plus Japanese savory pancakes & a daily menu, in a relaxed, colorful space.","C/ de Murillo, 4, Chamberí, 28010 Madrid, Spain",2.0,4.4,True,True,False,True,True,True,,True,True,1479.0,True,,41.75,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJQeCmZ4ooQg0R_FGADG-VVbw,True,"Tacos, quesadillas & salsas, plus margaritas & mezcal, in a laid-back, colorful setting.","C. del Cardenal Cisneros, 13, Chamberí, 28010 Madrid, Spain",1.0,4.5,True,True,False,True,True,True,True,True,True,2049.0,True,False,56.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ5clP9YgoQg0RPPKjDCT2wbo,True,"Menus of shellfish & crustaceans, plus wine, in a cozy space with nautical decor & photos.","Calle de Sta. Brígida, 1, Centro, 28004 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,6359.0,False,True,72.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJpwLg1WMoQg0R3aMBXW8LOa8,True,"Moussaka, quiche, tiramisu & other European dishes cooked at low temperatures without meat or dairy.","Calle del Divino Pastor, 30, Centro, 28004 Madrid, Spain",2.0,4.3,,True,,,,,True,True,,300.0,True,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJN555SIsoQg0RyEmcZ8oIwRY,True,"Tapas, sandwiches & artisanal burgers served in a modern 2-level setting with large windows.","Calle de Sta Engracia, 53, Chamberí, 28010 Madrid, Spain",1.0,4.2,True,True,True,True,True,True,True,True,True,987.0,True,True,100.0,7,True,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJv2lEjJMoQg0RK7Lwq40XKPs,,"Elegant hotel with refined Cantonese & Spanish dining, as well as bars, a spa & a fitness center.","P.º de la Castellana, 22, Salamanca, 28046 Madrid, Spain",,4.5,,,,,,,,,,2645.0,,True,,0,False,"['spa', 'gym', 'lodging', 'restaurant', 'point_of_interest', 'food', 'health', 'establishment']"
ChIJtxP3tvIoQg0R8vW7cUOKZ_I,True,Elegant restaurant with a seasonally changing menu anchored by classics like tortillas & croquettes.,"C. de Rafael Calvo, 20, Chamberí, 28010 Madrid, Spain",2.0,4.5,True,True,False,False,True,True,True,True,True,2460.0,False,True,30.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJD-o5aYUoQg0RG2siIZpdUvk,,,"C. de Caracas, 10, Chamberí, 28010 Madrid, Spain",,3.8,True,True,True,True,,,False,True,,121.0,False,True,,0,False,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJC4BGk4koQg0RV1rinGt4hMw,True,"Formal space popular for special occasions, with high-end Spanish cuisine & live opera performances.","Calle de Covarrubias, 25, Chamberí, 28010 Madrid, Spain",3.0,4.3,True,True,False,True,True,True,False,True,False,1310.0,False,,11.5,3,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ5Xo-kIgoQg0RYezdhSARgI8,True,,"C. de la Farmacia, 8, Centro, 28004 Madrid, Spain",2.0,4.3,True,True,,,True,True,,True,True,582.0,,True,28.5,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJNy4mNoYoQg0RAulY3ZLXYQI,True,"Long-running, family-friendly steakhouse chain known for its ribs, onion loaf & Romarita drinks.","C/ de Hortaleza, 34, Centro, 28004 Madrid, Spain",2.0,4.2,True,True,True,True,True,True,False,True,True,4053.0,True,True,72.0,7,True,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJwTMJbJIoQg0RJGHKIRKyqiw,True,,"C. del Monte Esquinza, 34, Chamberí, 28010 Madrid, Spain",3.0,4.5,True,True,False,,True,True,False,True,True,426.0,,True,42.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6WGruogoQg0Rgea718_wEpU,True,"Pasta & thin-crust pizzas, plus Italian wines, at a small, rustic trattoria decorated with murals.","C/ de Hortaleza, 84, Centro, 28004 Madrid, Spain",2.0,4.6,True,True,False,True,True,True,,True,True,3981.0,True,,78.0,7,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJRbmdYogoQg0RKkHUCdQayzo,True,"Elegant venue for Asturian dishes like roast lamb, hake & custard desserts, served with local cider.","C. de la Farmacia, 2, Centro, 28004 Madrid, Spain",2.0,4.4,True,True,False,True,True,True,False,True,True,6217.0,,True,58.5,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ369-7I4oQg0RQffKSJg3ZJA,True,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,"Plaza de Sta. Bárbara, 8, Centro, 28005 Madrid, Spain",1.0,3.7,,,,,,,,,True,1818.0,True,,96.25,7,True,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJVziuDPMoQg0RnnHnpaz5rmE,True,,"Calle de Viriato, 58, Chamberí, 28010 Madrid, Spain",3.0,4.8,True,True,False,,True,True,,True,True,348.0,True,,34.25,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJjVq3240oQg0RgI4jKQuxB_I,True,,"C. de Almagro, 12, Chamberí, 28010 Madrid, Spain",3.0,3.8,True,True,,True,True,True,False,True,True,856.0,True,,73.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ0x3Mj-YuQg0RU4So0jCQNEk,True,,"Calle de Fuencarral, 49, Centro, 28004 Madrid, Spain",2.0,4.2,True,True,,True,True,True,False,True,,3700.0,,,80.5,7,True,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJtYDFnpYoQg0RxCiQnrXRZcc,True,"Elegant hotel in a 19th-century palace featuring chic quarters, an upscale restaurant & a courtyard.","C. de Claudio Coello, 67, Salamanca, 28001 Madrid, Spain",,4.7,,,,,,,,,,527.0,,False,,0,False,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJP3Jf-uwoQg0Rh5coctpDKto,True,,"P.º de la Castellana, 45, Chamberí, 28046 Madrid, Spain",3.0,4.6,True,True,False,True,True,True,True,True,True,1203.0,True,False,36.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJg1aH35UoQg0RX-Q3kDp8YQQ,True,,"Calle Velázquez, 57, Salamanca, 28001 Madrid, Spain",2.0,4.2,True,True,True,True,True,True,False,True,True,5227.0,True,True,108.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJO3f42OwoQg0RxN82sK5Qokc,True,"Elegant bistro dining, cocktails & dancing in a converted mansion with a chic garden terrace & bar.","C. de Fortuny, 34, Chamberí, 28010 Madrid, Spain",3.0,3.9,True,True,False,True,True,True,False,True,False,4758.0,False,True,79.5,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJb4j1fpYoQg0RvPcji5FJUWc,True,"Seasonal, creatively plated Galician cuisine with a focus on seafood in old-world surrounds.","Calle de Lagasca, 74, Salamanca, 28001 Madrid, Spain",2.0,4.2,True,True,True,True,True,True,False,True,True,2270.0,False,True,101.0,7,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJG2o4jJUoQg0Rc_4jr2ZP8gE,True,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","C. de José Ortega y Gasset, 29, Salamanca, 28006 Madrid, Spain",2.0,4.0,False,False,True,True,True,True,True,False,True,764.0,True,True,98.5,7,True,"['cafe', 'restaurant', 'point_of_interest', 'bakery', 'store', 'food', 'establishment']"
ChIJEWwvfpQoQg0R000wGs5dBBY,True,"Tasting menus of creative Japanese/European fusion dishes in a stylish, minimalist dining room.","C. del Marqués de Villamejor, 8, Salamanca, 28006 Madrid, Spain",,4.3,True,True,False,True,True,True,False,True,True,1250.0,True,False,46.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJfQw9y-ooQg0R1-_tmNr9QUI,True,"Stylishly presented meat & fish dishes, plus stews & risottos, in a saffron-hued dining room.","Calle de Maldonado, 14, Salamanca, 28006 Madrid, Spain",2.0,4.4,True,True,False,,True,True,False,True,,796.0,False,True,36.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
