place_id,rating_rev,text
ChIJV_mVrvUoQg0RLy25sUi4wK8,5,"Excellent food, great vibe, lovely hostess! Came here twice. We ""wish we had a place like this in NY"""
ChIJV_mVrvUoQg0RLy25sUi4wK8,4,"Fine kosher food for everyone who cares about. Portions are very big, mostly prepared as bbq ""al ha esh"""
ChIJV_mVrvUoQg0RLy25sUi4wK8,5,"It's kosher meat restaurant, serving  flavorful antipasti salad, cus cus, kefta, lamb chops, and a steak. Portion size is impressive! Delicious French Cabernet Sauvignon was a ""cherry on top"". (They also offered ""faux gras"")"
ChIJV_mVrvUoQg0RLy25sUi4wK8,1,"We has 730 reservations. Switched to 1030 which they confirmed. Arrived at 1033 after walking 30 minutes and flying halfway across the globe to find out from a guy outside ""three guys just locked up five minutes ago"". No call or text asking or telling us. (they had our info). My guess it was a light night because it's the 9 days so they wanted to leave early (online says 1130). All we wanted was pizza and sure enough rimon pizza was literally around the corner and open. Everything worked out!"
ChIJV_mVrvUoQg0RLy25sUi4wK8,5,Good and delicious food. Small and kosher restaurant. Nice and kind service.
ChIJMY2QzlcoQg0R5gKluvu74-Q,5,"This was one of my best meals in Madrid and also my best dish during the 5 day stay here.

The sardines were great but the baby squid was exquisite a well deserved 10/10 surely. Sometimes the simplicity of food is what makes dinning such a great experience.

The staff were nice and the service was really good! A really home what seems to be a family run restaurant a wonderful lady was making the food and the everything was full of flavour!

Definetly recommend a visit if you are in Madrid and worth the short trip from the city centre."
ChIJMY2QzlcoQg0R5gKluvu74-Q,5,"Located in the Chamberí district of Madrid is San Mamés. This bad boy has been open since 1913 and it is a neighborhood spot. As with most places in Madrid good luck parking lol.

We walk in and get hit with another Madrid staple, do you have a resi? We did not but luckily they were able to accommodate us. This place at most sits 25 people and you’re literally shoulder to shoulder.

Anyways we get sat and get brought a little chorizo tapa and receive premium service. They did tell us you need to leave by 3 but please drink all the wine haha

Chorizo Tapa 7.5/10 - would be more but it was only one bite and one for each of us lol

Callos 8.8/10 - holy shit was this immaculate. This is basically Spanish menudo. Unlike that unholy concoction, this was amazing. My god. The meat disintegrates in your mouth and is PACKED with the flavor from the broth.

Solomillo con Patatas Fritas 9/10 - holy shit was this maybe the best beef I’ve ever had. A vegetarian would say it was great.

This was an Anthony Bourdain spot as well and I can see why. Another place bae and I were able to share a meal where he ate. What a delight!

Follow me on IG Eats_By_Puig"
ChIJMY2QzlcoQg0R5gKluvu74-Q,5,"I saw this restaurant on a list of recommended restaurants somewhere online. I can't even remember where. I made a reservation online and I chose this to be where we'd go our first night and Madrid which also happened to be my gf's birthday. In hindsight is it a bit pricey like someone else said? Yes. HOWEVER, OH MY GOD THE FOOD IS DELICIOUS.

I had the callos and mind you that I'm from the southern United States. Having pork/beef intestines and stomach is nothing new for me. Yet, the lack of gaminess was crazy, I even sopped up the juices. My gf had the dados de solomillos and it had to be one of the best things I'd ever tasted.

The ambiance was incredible, great lighting, great location, they brought a candle out and I felt like he went the extra mile because I told him it was my girlfriend's birthday. If you're reading this and you're on the fence. Don't think about it, GO!!!"
ChIJMY2QzlcoQg0R5gKluvu74-Q,5,"Come and eat traditional Spanish food.  Not a cheap place but well worth the price.
I am not going to give you a description of the food or of what I ate.  Suffice to tell you it is worth the trip here. Look at the menu before coming.
Just remember, for my Fellow American, like every place in Europe, this place has it’s own pace. Don’t expect fast service or you typically American waiter.  Food comes when it is ready not when you want it. Believe me, worth the wait. Pedro was really friendly.
Have the house wine. You can’t go wrong.
Drink and be happy"
ChIJMY2QzlcoQg0R5gKluvu74-Q,5,I was taken to this place by members of my wife’s family who very kindly treated us - so I’m unable to comment on the price. Fantastic authentic Spanish food (by which I mean do not expect photos of the food on the menu). Friendly and efficient service. Another reviewer has mentioned about how surprisingly good the chick peas are - and that was my experience too. We were a group of eight and everybody shared dishes in what seems like a very normal Spanish way and it was all great.  I’m definitely coming back.
ChIJ05oT5F8oQg0R6YuxEBNHL1Y,1,The club sandwich was cold and a lot of things on the menu was not available.
ChIJ05oT5F8oQg0R6YuxEBNHL1Y,5,"I really like this VIPs. It's specious and when needed you can find the perfect seating spot.
The customer service is really outstanding, so professional and always smiling."
ChIJ05oT5F8oQg0R6YuxEBNHL1Y,4,"The waiter who welcomed us was very nice and cheerful, we love everything we ordered.  we will be back!"
ChIJ05oT5F8oQg0R6YuxEBNHL1Y,4,Friendly service. Tasty VIPS food.
ChIJ05oT5F8oQg0R6YuxEBNHL1Y,3,"The atmosphere is chill but very noisy. I think my servers were a bit confused about who was going to serve me and no neither of them can by the table for a while. Both of them were friendly however. I went inside because I saw a photo of the cachopower sandwich when passing by. I realized it was spicy and asked for it not to be. The sandwich was so so. Maybe the spice would've given it more flavor. And it was drenched in mayo, I had to wipe a lot off. My oreo shake didn't taste like oreo even though I could see all the ores bits. It was pretty thin and tasted like sweetness. I'd consider returning to try something else on the menu."
ChIJFeQMN1YoQg0RJodCd2J_BEo,5,"One of my fav places in Madrid along the years, they offer fresh seafood combined with fine meat and a nice wine menu. The staff is attentive and friendly, the store has evolved over the years in a positive manner but keeping what makes them unique. I recommend: almejas a la marinera & of course carabineers.
Desserts are also home made
5 stars"
ChIJFeQMN1YoQg0RJodCd2J_BEo,4,"Very good seafood, super tasty. Service could be better. Nice fresh-water spray outside, essential by summer time."
ChIJFeQMN1YoQg0RJodCd2J_BEo,5,"The crab was amazing
The stuff was wonderful. The food came in hot and there was big quantities"
ChIJFeQMN1YoQg0RJodCd2J_BEo,2,"Not fresh seafood , prawns soggy and definitely past their eatable date. Tourist special. Fish was good but not great. Hard time getting the bill waited 40mins. Atmosphere below average next to busy underground carpark lots of honking horns and near car accidents. Give this place a miss"
ChIJFeQMN1YoQg0RJodCd2J_BEo,5,"I have been eating at NorteSur for about 15 years now, and it never disappoints. It's a bit pricey, but the quality of the seafood is second to none. The best clams you will find anywhere, the massive crabs are amazing, and the steak is also excellent. Really everything on the menu is great. The place to go in Madrid if you want the highest quality seafood."
ChIJa5e8D_koQg0RMZJyKnHMGE4,4,"We were two at the time of our visit. Ordered several dishes to share.
An amuse bouche was served before the dishes. We shared an idiazabal cheese fritter, duck and pork terrine with orange compote, sweetbread and cold veal tripe with pumpkin seeds.
The cheese fritter was okay but nothing special.
Pork terrine was delicious but the duck one wasn't at the same level.
The sweetbreads were good, but to my liking it could have been crispier on the outside.
Cold veal tripe was my most favourite dish, I really liked how they prepared it.
Overall a decent restaurant with a modern atmosphere."
ChIJa5e8D_koQg0RMZJyKnHMGE4,5,"Came to celebrate my birthday. Everything put in my mouth was tasty. The server was friendly.

Cheese fritters: cheesy, soft, like a little cheese bomb blowed in my mouth, very flavorful.

Duck terrine: got a clean taste, perfect with bread and orange jam.

Ensalada de corujas: the best salad I ever had, super refreshing. I loved the salad dressing so much that I used bread to dip every last drop.

Seabass in curry sauce: I got different opinions on this dish. My friend said the sauce is overpowering, while I think it’s fine. The curry flavor reminded me of the curry sausage I had in Germany.

Courgette flower: another amazing fried dish.

Beetroot with mascarpone:  a little dessert like. Beet and mascarpone are my two favorite things so I died for this combination.

Main dishes were ok, not as impressive as the appetizers.

Flan was amazing, perfectly done. Also love the cute birthday meringue plate they did!"
ChIJa5e8D_koQg0RMZJyKnHMGE4,5,"The food here is surprisingly fantastic and quite eye opening given that we have spent almost 10 days here in Spain. The artichoke, lamb and sangrias were amazing as they were flavorful and delicious. Although we (4 persons) shared the dishes, we left the restaurant satisfied and full as the portions weren’t too small.

The dessert is highly complexed in flavors as it’s vanilla based but goes deeper behind that. Really worth the try."
ChIJa5e8D_koQg0RMZJyKnHMGE4,5,"Great culinary experience in such a cozy restaurant! Food is great, everything you choose is a good option, so I’d suggest taking half portions in order to try more dishes. Then, the staff who is also very friendly and attentive, so that’s a big plus. Will go again for sure!"
ChIJa5e8D_koQg0RMZJyKnHMGE4,4,"Outstanding service and matching price. Good to order half size dishes! I like the infusion style food but I would expect the taste even better, but it is the atmosphere we enjoy right?"
ChIJu3xEz1coQg0RS3NO9mx3_YA,5,Great place to eat excellent Asturian food. Very good pricing and fast service. Check the menu online for details.
ChIJu3xEz1coQg0RS3NO9mx3_YA,5,"I like this place. I was there for dinner with family. We had the things people recommended on Google.
Great was the lomo alto.
And the cachopo de was tasty too.
We didn't reserve and got our table right away, because it is summer ( end July) normally u need to reserve"
ChIJu3xEz1coQg0RS3NO9mx3_YA,5,Top spot
ChIJu3xEz1coQg0RS3NO9mx3_YA,5,It’s a nice place for asturian food. Went there with my family and loved the atmosphere. Really cozy and the staff is super friendly.
ChIJu3xEz1coQg0RS3NO9mx3_YA,5,"A much reduced menu from the pandemic but I'm still obsessed with their fried camembert salad. Tuna tartar, shrimp, the patatas, many good things on this menu. Good value for what you get."
ChIJ_4f8GFwoQg0R-iiG8u5KlJo,5,"We had a wonderful meal and the service was very good. The salad of tuna, tomatoes, onion and pepper was particularly special with delicious bonito del Norte tuna."
ChIJ_4f8GFwoQg0R-iiG8u5KlJo,5,"Typical Spanish bar/restaurant. Orange juice so delicious, good coffee cortado, certainly good tortilla de patata. Perfect to start the day."
ChIJ_4f8GFwoQg0R-iiG8u5KlJo,2,"Stopped here for drinks and a bite to eat. Service was quick to come and take our order and they helped by bringing out a menu in English. My wife ordered an orange juice which arrived with a seed floating in it, I appreciate it was freshly squeezed but it would have taken seconds to fish it out and made it much more presentable. She also had some chunks of bone in the burger she ordered. We may have just been unlucky but with plenty of places around to eat, first impressions are important."
ChIJ_4f8GFwoQg0R-iiG8u5KlJo,5,"This cafe was so great! They were open all day and late into the evening. We had a wonderful coffee and breakfast there and then stopped back at night.... We went all over the city for tapas. However, this was by far the best place for tapas! Every time we ordered another beer the owner would bring us a new and different tapa for two! He was very friendly even though our spanish was limited. He fed us so well, we eventually had to ask him to stop bringing us tapas. I highly recommend sitting outside and enjoying a beverage and tapas at this place! It was the perfect way to end the day and try different spanish cuisine!"
ChIJ_4f8GFwoQg0R-iiG8u5KlJo,1,"I don’t know why people would stop here-a 2,80€ caña is beyond price gouging. Even worse, a doble of ESTRELLA (not even Galicia) is 4€. HORRIBLE. The staff weren’t even kind either. This is a dive bar with barrio Salamanca prices. Paso."
ChIJkT0VYV4oQg0RqrHQQ2kr56w,5,Really a nice pizza. One of the best prosciutto e funghi pizza in town. Great delivery too
ChIJkT0VYV4oQg0RqrHQQ2kr56w,1,"Food was mediocre for the price. 15€ not so bad for 2 people, but the reviews made it seem better. Food came a lot later due to us putting in the wrong address- just a few streets down. We received an email, luckily we checked it, stating the delivery was here and it was urgent to reply due to the deliverer not being able to contact us. The phone number was correct in the info, not to mention Just Eat was calling just fine. The driver shows up and immediately starts speaking as if he's annoyed, which is understandable, but to keep talking and talking and obviously be upset is unnecessary. I'm English speaking and the driver was Spanish speaking, I apologized how I knew to. He just kept showing me the receipt with the wrong address. I tipped him 4€ Because I felt bad for putting in the address wrong, when I should have kept it due to his rude attitude. Communication barrier was hard to relay for feeling bad for his time wasted, but still uncalled for. Wouldn't eat here again though."
ChIJkT0VYV4oQg0RqrHQQ2kr56w,5,"very delicious, by her hands 😊"
ChIJkT0VYV4oQg0RqrHQQ2kr56w,5,Really good
ChIJkT0VYV4oQg0RqrHQQ2kr56w,5,"I placed an order through just eat and by mistake I marked the in-store pickup option.
I contacted them and they very kindly helped me solve it and manage the shipping.
The pizza arrived perfect and the dough was delicious and crispy.

I totally recommend it!
Thank you very much, I will repeat!"
ChIJNe0K0lsoQg0RCmQmQJU2rL8,5,This place was near to where we were staying. A little pricey but not too bad considering its open all hours. Great for getting any forgotten essentials.
ChIJNe0K0lsoQg0RCmQmQJU2rL8,5,"Wide variety of products, from snacks to basic necessities. The staff is very friendly and the service is fast. 👍"
ChIJNe0K0lsoQg0RCmQmQJU2rL8,2,"If you have no other choice to get out of trouble...
Very fair indeed
A little kindness and sympathy from the clerk wouldn't hurt.
Expensive, very expensive.
A loaf of low-quality bread for almost 80 cents is outrageous.
A colder and stiffer pasty than the ones that cost almost €3 is an armed robbery.
It's not worth it."
ChIJNe0K0lsoQg0RCmQmQJU2rL8,1,"The other day I went shopping at a place I usually go to for dinner because I work the night shift and we don't have access to personal hygiene at work, so we depend on establishments like that. On this occasion, I asked the manager if it was possible to use the bathroom, and he replied that they didn't have one. However, shortly afterward some Venezuelans, who seemed to be his acquaintances, came in and told him they were going to use the bathroom. He answered yes, which left me shocked and quite uncomfortable. For that reason, I decided that I will not return to that place again."
ChIJNe0K0lsoQg0RCmQmQJU2rL8,5,"Excellent service from the guys, Ángel is a crack. Everything is found"
ChIJi0x5BFwoQg0RLv9wFoCDvMo,5,"Best restaurant experience in a long time. For once, all the positive reviews are true! Funny enough I'm in town for a conference on gastronomy,  As a professional food researcher, this is what we all look for: Fresh, local food made with care. Nothing industrial about this place, and no short cuts. Honest food from start to finish, with no silly decoration to make it instagramable. And the informal and friendly service makes it even better.  Don't miss out, this is the local place you were looking for!"
ChIJi0x5BFwoQg0RLv9wFoCDvMo,5,"He doesn't have a menu, cooks daily, and everything is great and fresh; it is hardly recommended! In addition to the careful service, he speaks pretty good English!"
ChIJi0x5BFwoQg0RLv9wFoCDvMo,5,"Amazing food!!! So fresh ! We had the smoked sardines, octopus and ham coquette for starters. Our mains were chicken, salted cod stew and tripe stew. Every single dish showcased the attention n love that the chef Pepote puts into each dish. Definitely worth the trip here. N chef Pepote was super nice n attentive! Lovely dinner !"
ChIJi0x5BFwoQg0RLv9wFoCDvMo,5,"A little jewel in Chamberí. A small place with 7 tables. Only 6 dishes inclusive of starters and main courses for dinner.  Outstanding food, carefully explained before ordering. Reasonable prices. Wonderful team of owner (of 14 years, we asked) in the kitchen and waiter on the floor. Attentive, friendly service. Great for a quiet evening with excellent food and feel-at-home service! Well done guys."
ChIJi0x5BFwoQg0RLv9wFoCDvMo,5,"It was an exceptional dining experience where we felt truly at home. The owner and Chef created an incredibly warm atmosphere and treated us with genuine kindness and care. Their attention to detail in both service and cuisine was remarkable. Each dish was prepared with passion, showcasing their commitment to serving outstanding food. We were so impressed that we're already planning our next visit. Highly recommended for anyone seeking a memorable meal in a neighborhood gem and welcoming environment!"
ChIJYycky1soQg0Rft5tzUXi9ok,1,"Can there be more misery? They never fill my bowl with lentils. When I asked them to add a little more, they told me that that is the amount and that is how it stays ////In 4-ingredient salads you cannot choose the same ingredient twice. I don't see the logic when you're paying for 4 ingredients. One of the waitresses explains to me that it's because people order 4 chicken ingredients and they run out of chicken. The solution, gentlemen, is to buy more chicken. Next, another waitress tells me that if I pay for an extra ingredient, she can add more chicken. What are we left with? Are you kidding?"
ChIJYycky1soQg0Rft5tzUXi9ok,5,"I eat here twice a week and the quality-price ratio is unbeatable by ordering the half salad and lentil/vegetable cream menu. If you order juices or desserts it becomes more expensive.
The quality of the products is fine. The lentils and creams are homemade and are very good.
You can also order it by WhatsApp and pick it up when you leave the gym."
ChIJYycky1soQg0Rft5tzUXi9ok,2,"The staff is quite rude. The food is good, yes, but of the 4 times I have gone and ordered salad, in 3 of them they did not have chicken and in 1 they did not have eggs and it seems like something basic for a gym restaurant and easy to purchase. Furthermore, they don't let you repeat ingredients even if they are missing ingredients and you have to either ask for less ingredients or ask for things you don't want. Well man, if you are missing an ingredient as basic as chicken, what less than letting the ingredient repeat itself."
ChIJYycky1soQg0Rft5tzUXi9ok,1,"The attention of the waitress in the morning... makes you wait and talks inside. Zero kindness. There is no quality and almost nothing is healthy, except the pancakes but since he is lazy he usually tells you that it will take a long time."
ChIJYycky1soQg0Rft5tzUXi9ok,1,"It is a real shame at the Soto de la Moraleja location, there are fewer and fewer ingredients, basic ingredients are missing every day, the salads are getting smaller and smaller. Yesterday they gave me exactly 6 pieces of chicken, if together the crab they gave me was no more than half a stick and the same thing happens with the combined dishes, the other day white rice with minced meat and for more than 8 euros it was two tablespoons of rice . I have had to call their attention several times because they use the same cutlery for everything including nuts, any day they have a problem with allergy sufferers."
ChIJAZZnIlwoQg0R6Z2p_EujOXU,5,"This place is something else! I recommend going here during the vermouth o’clock on Sunday - yes, perhaps you’ll have to stand squeezed between a group of neighbours and chess players, but nothing screams “the vibe” as much as this.
The selection of vermouths is fantastic, and they provide the scale from sweet to dry, so you can choose according to your preferences (or just try them all)! Also, should I even mention that the interior is ultimately cool?"
ChIJAZZnIlwoQg0R6Z2p_EujOXU,5,"Great selection of Vermouths. Beer, wines and spirits are also served here, but vermouth is the reason to be here. Highly recommend!"
ChIJAZZnIlwoQg0R6Z2p_EujOXU,5,Great vermouth selection with lovely pickled items served with each glass. Great outdoor seating and warm service. Highly recommend!
ChIJAZZnIlwoQg0R6Z2p_EujOXU,5,Excellent bar to have a semi guided tour of different vermouths at a reasonable price. The bartenders know their product and make good recommendations. The free tapas are above average.
ChIJAZZnIlwoQg0R6Z2p_EujOXU,5,Great local spot for vermouth and some tapas. One of our favorite vermouth place in Madrid.
ChIJI8RQrl0oQg0R7JmINsj2yUg,5,"I stumbled across this place on google maps based on a food craving I was having and that it was near where I was staying. There’s quite a good amont of options ranging from full meals with meat, fries, and a drink, all the way to little snack bites such as nuggets, palitos de mozzarella and more. I also liked that the menu was on the outside, on the wall next to the allergies and certificates and on the farther side near the grill.

When I arrived it wasn’t super busy but because the restaurant was so small, just 5-6 people in the restaurant at the same time made things seem cluttered and full. Despite being a small restaurant the kitchen area is still organized and clean. There was also only one person working so it did take a bit longer but it was definitely worth the wait.

The food was absolutely delicious especially the ‘Durum Arroz’. I had gotten ‘Durum Arroz’ and ‘Durum Patatas’ to go. The to go bag was also really nice because it had a little strap. I’d recommend as well to get your food to go mainly because the restaurant isn’t a big place and there’s only 1 table and 2 seats. Unless you don’t mind eating while walking."
ChIJI8RQrl0oQg0R7JmINsj2yUg,5,"Great kebab, great price, friendly owner, couldn't ask for more :)"
ChIJI8RQrl0oQg0R7JmINsj2yUg,5,Very tasty and cheap kebab ! Worth it Time spent
ChIJI8RQrl0oQg0R7JmINsj2yUg,5,"One of the good kebabs in the town.
Good service."
ChIJI8RQrl0oQg0R7JmINsj2yUg,5,This might be the best kebab I’ve ever eaten! Store’s really small but the flavor makes up for it.
ChIJGfsKYFkoQg0RkN2Zd-ksIQg,5,"This restaurant in the Vallehermoso Market in Madrid is a gem!  A fusion of Peruvian and Asian influences the food is great!  It’s understandably popular so reservations need to be made one month in advance.
The service was efficient and friendly.
Every dish of the fixed tasting menu was not only delicious but also beautifully presented.
The market is a full of character but is a touch rough and tumble, but in my opinion, the location adds to the overall experience."
ChIJGfsKYFkoQg0RkN2Zd-ksIQg,5,Asian-Peruvian “Mercado Food” with a delicious 8 dish tasting menu.
ChIJGfsKYFkoQg0RkN2Zd-ksIQg,5,"We had a great first experience at tropea tonight. Our server, Julian was attentive and explained the menu clearly while adding subs for dietary requirements without any hesitation. Recommendations were very welcome and they seemed genuinely open to feedback on the food rather than just the usual cursory question halfway through the meal. The prawn linguini and octopus were our favourites."
ChIJGfsKYFkoQg0RkN2Zd-ksIQg,5,"WOW! What a delicious meal!!
I went there with a friend for the lunch service. We're both foodies and the experience at Tripea is one of the best ones we've had at Madrid!
The restaurant is situated inside a market, where you'll find a long table all the guests sit around. The concept is a service of 8 Peruvian-Asian dishes, including a dessert. The courses are being served for everyone at the same time.
Every single course was carefully made, beautifully presented, and packed full of lovely flavours! My personal favorite was the BAO bun that comes up somewhere in the middle of the meal.
Our server was kind and attentive, and explained about each course.
Highly recommend!!"
ChIJGfsKYFkoQg0RkN2Zd-ksIQg,5,"Was pleasantly surprised by the combination of flavours the Chef put together. Being Asian, I appreciated how different his take was on the Asian flavours of my childhood. Most of the dishes had a tart / tangy flavour profile, which I loved. I felt there was one miss: the iberico siew mai, which was one dimensional in flavour — much too sweet. The star of the show was the tuna belly tartare with coconut cream and chives — the balance of flavours and textures was truly spectacular. It wasn't included in the tasting menu, though, and came at an additional cost. Service was excellent, pacing of the dishes was good, and overall, it was fantastic quality and quantity for the price. Very happy I managed to score a last minute reservation, and will definitely be back if I am ever in Spain again."
ChIJjRYUbV8oQg0Rkvmowxj-9Q8,5,"Don’t go in expecting a Michelin star, but if you’re up for a fun concept and you’re not too picky about your plate — this place delivers! The food is simple, the atmosphere is great, and the prices make it totally worth it. Perfect spot if you’re hungry and want to save some cash."
ChIJjRYUbV8oQg0Rkvmowxj-9Q8,5,"Great found! Very affordable food that allows you to get as much as different taste of Madrid. Youthful atmosphere, a must go place!"
ChIJjRYUbV8oQg0Rkvmowxj-9Q8,3,"The prices are one of the most affordable in central Madrid. You can truly have a couple of beers and decent sized tapas for less than 10 euros. Sounds amazing, right? But everything has a cost, and for Tapeando is low quality food (fried stuff, lots of rice and etc), and low quality beer (amstel, which is inferior to the standard Mahou that 90% of the bars in Madrid serve). Also, because of the prices the ambient is crowded and noisy. Excellent if you are on a budget, but skip it if you have a few extra bucks on your pocket."
ChIJjRYUbV8oQg0Rkvmowxj-9Q8,5,One of the best services I've got in Madrid and really economic prices. Highly recommendable if you want to grab a beer or a drink with your friends.
ChIJjRYUbV8oQg0Rkvmowxj-9Q8,5,This small bar is open till late most days. Good atmosphere and fast service. I recommend it.
ChIJxykr5fAoQg0RT7s0VYsD6gE,5,"This little Italian restaurant was surprisingly good. One of the best amatriciana I’ve had. It is a very busy and small restaurant over lunch and the staff did their best to accommodate us inside rather then in the cold. Set lunch comes with a starter, main and coffee or dessert. Try it out!! 😍😍😍"
ChIJxykr5fAoQg0RT7s0VYsD6gE,5,ornella & gaetano are the best servers ever. I HIGHLY recommend the family style meal and the drinks are awesome. We had vegetarians and nut allergies at our table and they were super accommodating.
ChIJxykr5fAoQg0RT7s0VYsD6gE,5,"MOST INCREDIBLE EXPERIENCE, we had nut allergy and vegetarians and the servers ornella and gaetano ARE THE BEST. Go here (especially on wednesdays because they have the best two drink deal!!)"
ChIJxykr5fAoQg0RT7s0VYsD6gE,3,"Bad service and overpriced. Not even saying good morning or thanks or whatever.
Apparently a classy place. I ordered a latte and a croissant : overcooked and they didnt bring cutlery to eat it. Take away on a table."
ChIJxykr5fAoQg0RT7s0VYsD6gE,5,"This could be the best Italian meal I have ever had! We have been traveling for an extended amount of time and discovered this lovely restaurant today. I can go on and on about everything  I loved about this place but, it should cover it all when I say “hands down, no doubt the best meal I have had while traveling through Spain.” I hated the meal to end. The service and staff/management was outstanding. I have one more day in Madrid and just might have to go back again tomorrow!!"
ChIJ7csHvvEoQg0RtmkxMevCMaw,4,"Great ambience, good food and service. We enjoyed a live show with trumpet and piano. Desserts reccomended"
ChIJ7csHvvEoQg0RtmkxMevCMaw,5,"Absolutely fantastic place! Delicious food, friendly stuff and nice music!"
ChIJ7csHvvEoQg0RtmkxMevCMaw,3,"I would rate this a 3-stars for BRUNCH
4 stars for atmosphere & service.
The service was kind and attentive, the menu has some good choices, however a few items needed some help: for instance- If you will offer North American type of breakfast/brunch options-  like pancakes 🥞. Please take the time to research a recipe.  Pancakes are supposed to be light and fluffy. The chemistry between a bit of salt and baking soda fluffs up and creates a slight, crisp texture on the outside and fluffy inside- similar to porras- but flat and round.  And please don’t place eggs Benedict on your menu if you don’t know how to make a proper poached egg or hollandaise sauce: otherwise it is NOT “eggs benedict.”  This is not a BOSCO problem as i find most restaurants do the same.

Otherwise, i find the space very open, well lit, and we all liked the design. The entertainment was also great. I hope to visit in the evening and try the dinner menu."
ChIJ7csHvvEoQg0RtmkxMevCMaw,4,"Nice place for music and drinks, small portions"
ChIJ7csHvvEoQg0RtmkxMevCMaw,5,Nice ambient and decoration. Cool people
ChIJue1CW_koQg0Ra-LSIm6fSTo,4,"Very nice place for a meat dish. High quality but higher cost than average.
Service was outstanding.
Decoration is lacking ang layout is a little funky."
ChIJue1CW_koQg0Ra-LSIm6fSTo,5,"This is real top place. Should have more then 5 stars. Food and customer service are amazing.
Very good list of wines, also list of allergens.
Best water and fresh bread.
Outstanding quality of food.
I love it."
ChIJue1CW_koQg0Ra-LSIm6fSTo,5,"A thoughtful restoration and lots of creativity transformed this restaurant into a traditional space with an oddly modern feel. Although it’s worth trying out the bar snacks like the Txangurro (which I consider the best one in Madrid), its restaurant is a unique experience to enjoy one of the best Spanish traditional cuisine."
ChIJue1CW_koQg0Ra-LSIm6fSTo,4,"Very good service, nice food, a bit expensive for my taste. The croquetas de espinacas were delicious, the stake tartar mmm not that good, everything else ok. I love that we had a private space for our group, we were around 10."
ChIJue1CW_koQg0Ra-LSIm6fSTo,5,Amazing Spanish food! Excellent service and everything was delicious.
ChIJ6amvw_AoQg0RsNPHWdckuDM,3,"I visited the restaurant based on a certain online review, but it was very disappointing. The food was just okay. We tried quite a few items, but the basic Italian dish 'Carbonara' was not perfected. The most funny part was that this restaurant ran out olive oil when asked to have along with the bread."
ChIJ6amvw_AoQg0RsNPHWdckuDM,5,"Delightful as usual. Had the special pasta plate with a surprise variety of three different flavors (both pasta and sauce). Pasta is fresh and delicious. If I had to say something to improve it might be the service which is ok but could perfectly be improved. Having said that, we're ready for the next visit to Il Pastaio!"
ChIJ6amvw_AoQg0RsNPHWdckuDM,3,"It was an ok italian restaurant! Nothing special, but it wasn’t bad! Wouldn’t go back though"
ChIJ6amvw_AoQg0RsNPHWdckuDM,5,Loved the carbonara and cheesecake! The staff was so nice.
ChIJ6amvw_AoQg0RsNPHWdckuDM,5,"Incredible homemade pasta. I can't recommend the truffle pasta enough, absolutely incredible. The non-pasta stuff is fine, but next time I'll stick to the noodles. Very kind staff as well."
ChIJo-ZRDvkoQg0Rjdo96Bn0L-E,5,The food was amazing and the servers were extremely nice and precise with the order. We were served by a girl named Jennifer she was very lovely.
ChIJo-ZRDvkoQg0Rjdo96Bn0L-E,5,"It's our first time in the restaurant, and it was an amazing experience, from the beginning until the end. We were attended by Belkys, and she did a great service, we've felt welcomed and confortable in the restaurant. When the food was served, our experience only got even better, it has been some time since I've eaten such great pasta and sauce. I higly recommend the place and any plate of the menu. Great wine selection as well."
ChIJo-ZRDvkoQg0Rjdo96Bn0L-E,5,"Delicious Italian place that is not a fancy place but straight to the point: classical dishes, fresh ingredients, and a friendly retiring service. I really liked the home made focaccia that is served for the start."
ChIJo-ZRDvkoQg0Rjdo96Bn0L-E,5,"Lovely Italian restaurant. Really good pizza, nice atmosphere. Service was provided by Andres, who was great. I recommend it and I will definitely return"
ChIJo-ZRDvkoQg0Rjdo96Bn0L-E,5,"Incredible food, like insanely good. Incredible service - thanks Jennifer!"
ChIJgco3dPkoQg0RgyYPzAaLBnM,5,"Incredible food & gluten free options! Love the space and service - had a lovely dinner with tuna tar tar, nigiri, wagyu, and more. Would definitely recommend and eat here again. We were too stuffed for dessert but the mochi was also gluten free!"
ChIJgco3dPkoQg0RgyYPzAaLBnM,4,"Small restaurant, attentive staff, we enjoyed the food. My favorite I believe was called the hatate maki. For dessert my husband and I both ordered the Rocher 99 very cute presentation. They also bring a plate of truffles to end your meal. My husband also enjoyed the vanilla mandarin tea. Helpful tip they do have an English menu if you don't read Spanish 👍"
ChIJgco3dPkoQg0RgyYPzAaLBnM,5,"This was one of, if not the best sushi I have ever had. The service was impeccable down to every last detail. The presentation of each dish by both the wait staff and chefs was exquisite. And the food, the sushi, the tartar, the dessert.. my mouth is watering simply thinking about it as I try to find the words to describe each and every texture and flavor. Simply put, there are no words that could properly do it justice. It is a must if you love sushi and Japanese cuisine. Enjoying a meal here is something you will never forget."
ChIJgco3dPkoQg0RgyYPzAaLBnM,4,"Sushi quality is very high. A bit pricey, but it's worth to try. We had Wagyu Nigiri, Shoft Shell Crab Roll, Eel Roll and Mistura Roll.
5 star service"
ChIJgco3dPkoQg0RgyYPzAaLBnM,4,Fantastic food and service!! Temperature in restaurant > 30 degrees.  Management out of touch?  Been here many times - wonderful but this is a sweat fest.
